Date,Open,High,Low,Close,Volume
2024-03-12,470.96290175570704,479.704100412306,468.6528661761879,473.46446673576236,78613
2024-03-13,476.0560608138189,482.58498232340594,466.1822092980612,472.99227916923866,123476
2024-03-14,471.9047906056532,476.02849052223786,464.9195220195835,472.20184601666824,117530
2024-03-15,473.3367912671994,478.82643958250657,464.5203766630859,470.8250073437821,91918
2024-03-18,470.3091777228141,473.2399862518542,463.8297779053286,469.8038621033334,53867
2024-03-19,470.8738398311173,473.30460149464784,465.4195312428784,469.06389366034944,66932
2024-03-20,473.5750761154074,477.7917325970473,464.94879098544925,468.420501459847,91845
2024-03-21,469.9058389059916,473.23521376076775,466.9299618767779,468.39678808145106,59928
2024-03-22,463.07634197045905,473.2787616097818,459.2950851818475,467.69619453357654,46722
2024-03-25,470.6848085501856,473.6546127517253,460.53726803064774,466.7009701054386,43272
2024-03-26,465.34112282419215,467.99952395108306,458.98068821876944,466.41781102304935,84472
2024-03-27,464.9061800213511,472.27894534580935,462.768337534404,466.1300741578473,90836
2024-03-28,466.51928416716197,472.2163983355261,459.84375063920425,465.0552514875756,65787
2024-03-29,464.72415841398293,467.46065699711806,457.9863016537879,464.00752452965594,38006
2024-04-01,463.8920864150886,466.4895631767984,462.2883574775512,463.7220739723718,113997
2024-04-02,463.9208894168601,470.46782050680304,461.78116001976286,463.733107441764,54729
2024-04-03,467.39265829538704,471.46709935717047,459.87159386889164,463.3277251694639,96051
2024-04-04,466.4103270704602,467.89757400319934,460.07030784351076,462.67700197828276,118409
2024-04-05,463.0636633443244,468.46336422855694,457.2974319255137,462.2613874791991,47986
2024-04-08,457.8264942479349,462.86930114917465,454.3671247913383,460.917946471957,36106
2024-04-09,456.6526886075519,462.56158400829247,455.0233704159085,460.6561188917465,67953
2024-04-10,457.4635862732639,463.2452291823255,455.9421076339484,459.86013718064004,34511
2024-04-11,455.4385801929623,463.29375394619325,451.3037203411412,458.8659880405646,70179
2024-04-12,455.40016149297395,460.651023724241,454.09381685181825,457.87761833734635,102986
2024-04-15,454.9035086640078,459.2124363442598,450.0832803331827,457.9985398793505,60983
2024-04-16,459.9329871784951,462.41240168400566,454.2358968775502,457.84627842878245,83474
2024-04-17,459.2492757065546,460.7666017330671,453.72853268947097,458.2583238742978,105582
2024-04-18,457.3091722626469,461.1041927337885,454.7353912902538,457.8870968836452,117620
2024-04-19,456.5639601867293,460.2034978405225,454.92612707506044,457.0151920679173,103912
2024-04-22,462.3927829376534,465.8608577181414,451.10778257199286,456.52437978904607,62745
2024-04-23,452.76152363995743,460.8576014330999,451.3496494555667,456.3134198260616,98562
2024-04-24,455.5400751789352,461.3049614784314,454.4692712505719,455.58172474803945,90469
2024-04-25,453.64998298195064,459.5604381198713,448.77196665302307,455.5322034975133,101718
2024-04-26,457.04110062354687,458.29864000105545,451.3149278795906,454.1471981135105,110746
2024-04-29,453.77786595235875,455.63937606764335,448.1768424697094,453.82964639087595,100250
2024-04-30,452.5419049780195,457.5366721991347,451.3614612810731,452.74154077686376,31838
2024-05-01,451.95970108309433,454.12077184146733,450.2781543105392,452.4000972250893,39431
2024-05-02,453.5981787117534,456.11331244724494,445.36958176112336,452.2246037636166,30245
2024-05-03,454.6298306076894,461.5056419763348,446.4859396651814,451.4141876630114,58090
2024-05-06,445.3828032245885,454.84865860348395,443.53127922489534,451.33584293618185,84775
2024-05-07,453.7218607168903,459.09462734263,447.93668082245625,450.8817749099087,115137
2024-05-08,451.1017129415169,457.3197855638812,448.84812247513713,450.4212640359629,123303
2024-05-09,447.0099434658497,456.3272267129192,443.70195391471475,450.915781713806,68260
2024-05-10,447.4692695720327,455.3352823585926,443.2947235003085,450.80636433215756,66510
2024-05-13,451.2906525482224,454.8577800348064,449.3820479571724,450.82078479016184,122841
2024-05-14,454.19910725903753,457.1693523608577,448.1211600804463,450.3008476022865,36198
2024-05-15,444.6240279642445,452.8220644270301,440.9086744618418,449.744196089916,68292
2024-05-16,448.4997115069929,450.8214707140892,445.2149159580066,449.37830854995286,95430
2024-05-17,452.5689461580436,458.6300674211349,442.35770492693376,448.78641509466013,48229
2024-05-20,447.5190111101951,454.20397064679713,442.3052941650415,448.9916347411463,37690
2024-05-21,445.44485709334185,452.7642273019167,440.1378164117154,448.7644250034256,74657
2024-05-22,449.8447782084542,454.8411334769598,443.5029696924628,448.9502532969271,117031
2024-05-23,444.9261806000829,454.2421505435548,438.1070966773757,448.77387247836714,49884
2024-05-24,449.5421702537654,453.18756217865104,443.3264131288503,448.4853659839896,67937
2024-05-27,450.2396428424677,453.8470162936578,441.65251891888676,448.3405205072018,49026
2024-05-28,443.7368148721654,454.556607612799,441.4017264303154,448.87712668905226,122704
2024-05-29,445.02821651342674,453.3443955060496,440.91829291175645,448.75687845330145,69623
2024-05-30,455.40819292237364,458.8158424540797,442.8651147060044,448.2569124463722,91960
2024-05-31,447.4046667797664,452.4139855184213,442.82422702132135,448.6966436412608,105757
2024-06-03,446.90579800776675,453.92473220950546,443.4675945361693,448.0665706422536,37954
2024-06-04,447.27121505950015,450.1370885810865,440.40132546762595,448.7422562040249,119658
2024-06-05,453.5797430189477,455.49373007334424,442.5755371817816,448.9619576519262,76898
2024-06-06,449.5476059498041,451.32636264576524,442.96020105984735,449.2869165438864,70437
2024-06-07,447.89301510525183,452.9032715847721,445.4902436808551,449.18539890063033,26107
2024-06-10,449.0896348455088,456.4684203418775,444.9899861131289,449.5144692881167,43432
2024-06-11,451.3648208092848,455.80185421383715,444.66713531356254,449.6360854138918,69630
2024-06-12,448.67070004411175,452.3850833548286,444.2275390186139,449.7248503332659,47724
2024-06-13,445.93863749350237,456.0975431092166,444.2572022565027,450.12216737038466,55052
2024-06-14,450.7140848235671,454.96166773735877,449.41871045866077,450.4782154499803,70275
2024-06-17,452.67560972091155,457.0347484600053,445.8427175202072,451.7860648971725,79454
2024-06-18,455.71427638964764,460.3776688188516,449.4981955855017,451.7681832136945,63831
2024-06-19,448.38980801513134,456.97238341984547,445.89732794812574,451.6891327288808,123118
2024-06-20,448.5046420700232,454.9396754934076,444.09561670769926,451.0250682017896,80285
2024-06-21,453.8696307709528,455.28716725988926,446.9154970846911,450.557193109971,29605
2024-06-24,449.44246767067887,456.9008359814268,444.39809860217485,451.50996564436457,36130
2024-06-25,446.6484996164586,456.1419496413194,441.5674711533547,450.6972080796305,37377
2024-06-26,452.1106170168106,457.8262905350011,449.6178926046072,450.9734829357112,54355
2024-06-27,453.6496962306105,457.7792381012931,451.1274549468389,452.5337760290881,119828
2024-06-28,450.92835786613773,458.77782442544293,448.2396339080561,452.4700231199893,59259
2024-07-01,455.99794436683555,461.7378299423253,446.3817152625527,452.7637261758457,101055
2024-07-02,451.3330964394525,459.5009841902833,446.33119171432236,452.9468860875673,59448
2024-07-03,456.91166481817464,463.41815030043415,450.5083449033887,452.4357666267734,61535
2024-07-04,450.54748955682624,455.4115427914343,445.4924237700122,454.1372960997742,95169
2024-07-05,454.7177330822593,457.76237315576304,450.86347322291346,454.48714986844163,76082
2024-07-08,465.1571887266439,468.6434437655399,453.26259238942305,456.60148677256836,109884
2024-07-09,460.82665438912164,466.5978364057388,451.6089880605211,456.7647352811626,107994
2024-07-10,457.8116573371142,458.9076518404655,454.49308008677724,457.67538947958974,37298
2024-07-11,454.81869429495816,460.91735332995023,452.1699823626565,459.02936785517375,114311
2024-07-12,452.0175188115663,461.94100359463005,450.6457090000756,459.1679812985838,104613
2024-07-15,457.7269987587141,464.96709987878916,456.1504439352164,458.6511164699119,81050
2024-07-16,454.994566574316,460.2391573842519,451.1663817343423,458.5469593913639,61396
2024-07-17,456.69188021318985,462.817409375944,453.53135700941647,459.73206716456826,48818
2024-07-18,459.89089622775674,466.88655874138794,455.8799288882641,460.8804495665319,51712
2024-07-19,467.36199345776356,469.25633280884125,456.6525541945332,461.6268510740338,41734
2024-07-22,459.6623710953196,465.26080485463257,453.91496392245693,462.9597905800381,89162
2024-07-23,461.9103685138832,465.48471902446323,455.6307049270646,463.84522246308546,101431
2024-07-24,469.7789049452915,471.1316263176432,459.44904431039913,465.9884857757514,31328
2024-07-25,466.2488310466768,473.0847537678907,461.2168298950364,465.6778977489027,74660
2024-07-26,464.42848355426173,469.09057673704416,461.55329269072166,466.8146528472616,120476
2024-07-29,461.32829916855286,468.8740926010357,456.98427983409255,466.6467782950444,89957
2024-07-30,469.7254804293786,472.6106796517437,461.4666024296764,468.05572539330024,64592
2024-07-31,468.75562919506507,475.8841064851648,466.37861649130014,469.143759184579,47777
2024-08-01,465.3479615509194,476.7866192688375,460.70660253037244,469.85685536134025,102922
2024-08-02,472.89851770961525,477.9538217830736,465.05147843178355,470.53678916798606,123790
2024-08-05,474.05025804664274,478.0888927157487,468.28508086311416,470.9836611438082,101795
2024-08-06,473.87837160984185,476.50628716444106,465.5167870534467,471.9459290860572,78361
2024-08-07,469.54398134874936,473.4505121547572,464.64391982857603,472.2313814321769,82689
2024-08-08,469.5476801975411,476.2151996369461,463.6288537115851,473.07513969859895,116947
2024-08-09,472.24353932189183,476.32463732938163,470.5842041038125,472.79933734917546,28834
2024-08-12,469.31516158288986,475.3909207298644,466.06311163151616,472.8139543275745,64942
2024-08-13,474.66993481386885,481.1018434481253,471.98071243107916,473.2329099925164,108162
2024-08-14,469.7123581506594,479.22921668701645,465.22724286460243,473.7033003645357,96514
2024-08-15,475.38760796565236,481.827515630237,469.774776617595,474.4161007878478,88864
2024-08-16,470.77945297078185,479.62121093160704,466.858778541155,476.3697695016195,38468
2024-08-19,478.3532483339816,479.42843690231655,473.43945110687633,477.9397079358131,110005
2024-08-20,472.3456299644218,484.07786101864315,469.2465917715022,477.92979966232804,124586
2024-08-21,479.1397929926102,485.81212128584673,476.6083915492304,478.5092145859148,114231
2024-08-22,474.12592890437435,483.330829402402,468.09812371108364,478.17406698274135,41093
2024-08-23,480.43615385580586,485.61705937932754,472.73343684034757,477.64343982094584,84937
2024-08-26,477.8168462482905,480.9813239303749,475.037697750008,478.5637537818023,86096
2024-08-27,478.2398382257213,481.08632999212375,474.57515630527394,479.75374221896203,96634
2024-08-28,482.39930295459254,487.66619474280924,477.20833850486656,480.36706697452803,42781
2024-08-29,472.1614307708459,483.61115775994256,468.11754519454433,480.68357468417884,115431
2024-08-30,482.00922830267166,483.79989257676255,479.23512962583976,480.9528940023628,90682
2024-09-02,480.10298615075646,483.3849000810756,475.5693036530921,482.0972733633221,111529
2024-09-03,483.1730598771411,485.1424506485878,479.099140823171,482.097540195791,54735
2024-09-04,480.5680574514012,489.38144139498087,473.6462515840536,482.38477740243087,40822
2024-09-05,485.52165397051544,488.1508284357411,480.0385548528742,483.0405728980668,78659
2024-09-06,479.7879544419014,486.5809942973019,473.4739144743702,484.00230692285714,44676
2024-09-09,479.20971098517987,490.87329762188216,473.56039120657744,484.9926564749665,73020
2024-09-10,488.82700360289243,491.37352363537696,478.24664297634865,484.907995953829,57633
2024-09-11,486.49829793313717,492.5313986546994,485.04343924820495,486.20951986099055,76247
2024-09-12,489.5023814719185,492.6435092509701,483.4659108842023,487.1953762766106,97199
2024-09-13,486.6405434073882,494.5005231564891,484.4270100121964,488.7689054357094,63377
2024-09-16,493.00241334201576,498.8083266637288,482.8904935255503,489.40304771676307,124701
2024-09-17,491.13057331784637,497.93572103765376,483.34301983773776,489.3004269513344,89223
2024-09-18,490.1997507120793,493.7316885526643,484.32473839759217,489.1778694573476,94203
2024-09-19,491.8549988970923,493.0081270723382,488.86623278195333,489.9264267287139,101762
2024-09-20,492.7854799956505,499.33688619946776,484.80006749269774,490.93460026475697,122639
2024-09-23,495.601928630619,500.4584553312752,490.7924596816603,492.1090573035745,120353
2024-09-24,491.8010347986602,496.90309903474946,485.3856664481255,491.7981302855316,122806
2024-09-25,488.87669242889064,495.4190748667804,485.27558570982006,492.63429399295865,25739
2024-09-26,498.962558302995,505.6946399817775,488.15201450785275,492.6784303123681,66251
2024-09-27,486.3250984121797,493.691004833141,481.62994610214736,492.0290970965902,102460
2024-09-30,491.50928650204656,499.2606398638282,485.67519807003845,492.8042915713798,78004
2024-10-01,493.15077460910965,495.12523873643096,488.6562212699399,493.79994599482995,92103
2024-10-02,494.7207370161583,497.77910853030363,489.1096109934111,494.1040116176234,55001
2024-10-03,496.0060008126207,499.713924043743,490.82299557165277,494.4635848852852,59691
2024-10-04,493.29200824599377,498.604925370283,491.708592567625,496.4077538091527,87005
2024-10-07,497.2711973706617,503.8264532781665,491.96885699274003,497.9287460070787,76669
2024-10-08,495.4335336230604,501.0102875849104,488.9254727833729,498.1545449280823,110793
2024-10-09,489.96880208498857,502.16710306073895,484.07367600014015,497.4789912533854,67425
2024-10-10,501.5992519193371,508.5212379263664,493.42830862064966,497.34170503252165,51851
2024-10-11,499.39753822180603,501.5307791757648,495.13933123637054,497.98535060446324,103378
2024-10-14,498.677569633033,501.3216550195551,495.8222130618455,498.5158329680467,114941
2024-10-15,496.1935569662881,505.4530808425488,491.19370312535733,499.11084754350804,26224
2024-10-16,504.6625329918374,507.39909501021737,496.6954157292309,499.39158125986853,103565
2024-10-17,506.20438810792564,512.2067303167416,499.1083357793881,500.2618889509406,97241
2024-10-18,505.6677058921454,507.1998253675682,497.9002380040073,500.1101059278237,29833
2024-10-21,498.42872589221696,504.21762904603287,491.4716793696974,499.4231215119576,52438
2024-10-22,497.54631629745893,501.79703544953446,496.0898346555498,500.1563091463715,35118
2024-10-23,497.20529258447345,505.36037240809617,494.26038314047327,499.65507998091323,48949
2024-10-24,498.84732484775145,503.40277857285247,495.2369882355907,500.22137751445064,62309
2024-10-25,500.2744190272943,507.27434608292054,499.2624647782649,500.58976182942644,68867
2024-10-28,499.1773729223656,505.05942167239215,495.39772129067114,500.44685817779185,113109
2024-10-29,502.58002608416416,509.16395261380336,498.65074044422414,500.3412886586227,108908
2024-10-30,494.63137256531326,501.52042523560885,488.1949114937008,499.9560220825098,46516
2024-10-31,497.70017118834517,503.0269367365634,495.5266419235161,500.42132718581485,58183
2024-11-01,501.9473558868027,505.32110972570933,499.21768222741474,500.6979391648366,114269
2024-11-04,506.7099896690293,508.48455091018366,496.028754910445,500.2106798789472,117786
2024-11-05,501.12329643531183,506.36005525039036,496.32482572009786,499.1564488999444,39658
2024-11-06,493.9480569368022,503.7801970264869,492.7391876213672,497.8543636133234,117400
2024-11-07,499.3060444856353,500.8200964423636,495.52129652280183,498.1606347758497,32144
2024-11-08,496.0939334923056,503.4047849833564,492.65454389113285,497.8997080072,57490
2024-11-11,500.7123874073963,503.37758966892807,496.0986362057534,498.73115682460605,38875
2024-11-12,493.9248572203604,503.984518794476,486.9971296502594,498.4687177441164,45766
2024-11-13,501.9686870587109,506.01052612685163,492.3518330804511,498.8229511623851,120514
2024-11-14,493.86633800449044,503.5171818431756,491.5342220479713,498.3617595990234,49707
2024-11-15,499.20611635666324,505.7468027410436,491.57042948310243,498.44191208775726,39438
2024-11-18,496.6973100419956,501.74038409529277,491.07473232502576,499.1274569040274,40524
2024-11-19,492.791329224217,503.7819427232471,487.74209393569123,498.5473440959524,67358
2024-11-20,493.2435793738195,500.7152805627833,491.40571222734474,497.61673520652806,42374
2024-11-21,499.77305876197266,504.4398949011605,495.73964357938263,497.7322109751261,50052
2024-11-22,501.2670332199686,505.4912192021162,495.87345726707275,497.7636292960066,124382
2024-11-25,496.9964488943808,501.97374465351453,490.95349703401894,498.3207240661352,42703
2024-11-26,500.79550305652504,502.23455440372754,496.5094883156357,497.99524550038285,94954
2024-11-27,503.1076367246961,509.74546734169576,492.56672006527776,498.05419105277576,57731
2024-11-28,497.95951542711737,501.98721502567383,490.6808055409058,496.8835964962049,72105
2024-11-29,498.7987136704079,500.5488795060425,492.13996734632167,496.33991666226655,119749
2024-12-02,495.2337637389356,498.811485282102,491.10559448805503,496.23476969609396,97748
2024-12-03,493.9031251797103,498.2639489570924,492.5296203204523,495.4606532540873,68973
2024-12-04,494.6941133974857,497.68865837277735,487.18045064099454,494.0996904451461,25360
2024-12-05,493.2120004811338,498.4237075102807,491.35888691365415,493.63344995319164,88989
2024-12-06,486.97384659822796,495.4225462245739,481.41374643850617,492.3272315263374,85650
2024-12-09,495.74311178793397,497.4285884794876,485.97767033850715,491.19990242510187,79441
2024-12-10,496.45047462172545,500.9311597675255,485.6778965844983,491.4342125548458,102106
2024-12-11,496.4668929527129,501.03941412403805,489.4659083944083,490.8593918662291,72533
2024-12-12,485.3430400838892,491.48101869101674,483.16618112479944,490.2072305208967,41465
2024-12-13,491.7028786119324,497.40630500475265,486.86935189814,489.81663517107995,103926
2024-12-16,488.01120096166954,496.5055080069671,486.1856224897681,489.64664040160073,49894
2024-12-17,493.57297946519486,500.3461736436079,485.7763896386011,489.03730528966247,102017
2024-12-18,488.45357141384574,492.33498751630253,481.8805484859196,489.05900584319,54773
2024-12-19,490.37866692572294,497.27014665403647,481.47278903993157,488.41266073666674,50962
2024-12-20,482.9770800813807,490.5639305790355,476.8798894480184,488.6934673309341,35125
2024-12-23,490.3835801609294,496.75497969715,486.84705129048797,488.5666190844236,41753
2024-12-24,486.68690884429776,493.9123668638611,480.20467065104884,488.50348426387,121997
2024-12-25,490.2878014589704,491.98094667449743,486.4189112391585,487.9175341837337,32935
2024-12-26,487.3340803536724,489.37158739729773,481.58147918841433,487.9749504822505,101724
2024-12-27,485.60728116944756,489.82310363173843,479.8801084766874,486.80278324000557,72880
2024-12-30,486.2690470714513,492.5879759301101,480.89711219754236,487.1023521234843,44234
2024-12-31,491.6336924083679,493.05785305040774,486.24390055409066,487.7995014251165,66109
2025-01-01,485.53517807331065,490.69577958119066,483.4762863103144,488.2508746312199,107959
2025-01-02,492.01620084556504,497.5467811735753,487.41954059343396,488.48372319466955,76958
2025-01-03,482.84557200164267,491.6633723204284,481.5773173402573,488.39686904211277,25669
2025-01-06,484.68850172749234,494.7034139555685,482.5280674767223,487.78470233122744,100486
2025-01-07,489.06697686842233,491.3451206084936,482.04035929874397,487.8851170812522,27726
2025-01-08,485.6216891414949,492.9373714296739,480.9082038781083,487.3109812832638,47591
2025-01-09,486.33346721330395,492.979429187679,485.1216987566749,486.6656729805336,68083
2025-01-10,488.0058969514706,491.52240979824956,482.44062083485085,486.88067995156365,29602
2025-01-13,490.31953342931695,491.5404876780068,483.0855075165089,486.281370721743,29710
2025-01-14,490.98967289784076,497.8597476113119,484.10925902379273,485.90947912038723,50256
2025-01-15,485.59098244354595,492.2806377431465,479.6473869652417,484.9912897548457,65675
2025-01-16,487.85815448962995,494.69777586141714,480.8772359034602,485.3264695908561,53810
2025-01-17,483.2522040039528,487.88500197355984,480.75751226060254,485.1456792276846,92477
2025-01-20,481.3651311969267,490.62424414175945,477.80606301705103,484.4323849345814,39143
2025-01-21,487.19150250795764,491.1308805097731,480.2317273146472,483.17257409596317,84066
2025-01-22,480.8669761801846,487.00407070374143,477.1386401692531,481.82830075507877,123232
2025-01-23,485.77295094487005,488.10704260550773,476.72765462815255,481.38514509820334,53088
2025-01-24,479.06074289931286,484.2941079172914,472.32190211432265,481.46134978348164,52480
2025-01-27,480.6192256779195,484.9976886872166,474.579451509601,481.5745166939682,94378
2025-01-28,475.671484294079,486.1088027905251,470.7293945707646,480.68378834642544,26605
2025-01-29,476.9666124819263,483.4308043714564,474.6642905298593,480.40472606444905,28845
2025-01-30,483.73295780734384,486.1716528763045,474.63751393860485,479.1751331374065,95769
2025-01-31,478.6075657293477,486.23730746549273,474.924383079982,479.95410221873703,124006
2025-02-03,480.0795692562078,481.7141654208996,474.10118096937,479.1768570418032,105389
2025-02-04,476.92365362859823,484.7904129190283,471.6703013025164,478.95545783628614,68611
2025-02-05,477.5287688272401,482.2372156534878,473.63204567314443,479.25277320771346,103762
2025-02-06,480.4375601346717,484.484170776554,477.37127520214074,480.10312642071267,97732
2025-02-07,479.22165788926543,480.51794028078126,477.01453968181823,479.5004764624826,74746
2025-02-10,470.38210887451015,484.05300785526595,465.1886515961671,478.30279445437566,120222
2025-02-11,478.49766449911743,483.72160623920274,473.8969535312809,476.5345147416362,99585
2025-02-12,477.1677181696988,483.74958707212704,472.4047327814642,476.06401863907763,48057
2025-02-13,474.2471774231617,481.8538672693249,469.65898367618826,476.06820475601165,92979
2025-02-14,484.6851196124667,491.0648888218274,469.61034955986554,475.86151827850045,110862
2025-02-17,470.60388837873217,478.860644306317,467.52799777187545,475.13624450869673,124474
2025-02-18,474.63731503242684,477.8688437576092,470.2383258932069,475.1566311052848,77263
2025-02-19,478.9227989869893,482.08836915976076,470.40310840772503,473.15815401781794,25984
2025-02-20,474.26665479812084,480.28622282823926,468.3461130231124,473.34310798223987,56919
2025-02-21,468.7902277306179,475.4763209926184,465.72763278776654,472.8695029575989,100280
2025-02-24,472.27442490219136,473.80779520735643,470.48156715270613,472.16235543252714,48183
2025-02-25,472.8744455991838,478.4441626172278,468.0834271358167,470.9624109614299,76886
2025-02-26,470.9594680390286,473.34531622308657,467.51218591070545,471.5171746449359,43313
2025-02-27,473.18883279680654,477.34196830937935,464.1938124645597,470.3266468189233,30469
2025-02-28,463.7948973541407,472.25148703652803,462.00810934414176,470.3131430188044,41263
2025-03-03,463.70040783121175,473.2893511336172,459.12292587670214,470.281106003333,105416
2025-03-04,473.6197127976426,475.229993421012,464.5624126402011,470.64269551220514,102304
2025-03-05,475.51292789465555,480.69651345955066,468.6306106384703,470.9572585250713,53133
2025-03-06,466.39517255464034,476.85507285486113,461.6875814658587,470.538881436335,65626
2025-03-07,464.66524699685084,472.9009524010006,459.76567487655205,469.0504569745123,98293
2025-03-10,467.1946254804376,473.37144164216716,465.0221066373986,468.1057645780073,54819
2025-03-11,468.2649258075811,473.6191360549876,463.19832218323637,468.9745371704543,51957
2025-03-12,468.4087740673659,473.7084580404452,462.9077090251472,469.17787668897165,55531
2025-03-13,464.81343204367124,473.85319558619966,459.6648979326368,467.28093075554426,60971
2025-03-14,467.4373961006279,471.41967117627604,465.02864323771934,467.58848993049236,39711
2025-03-17,467.73308743584977,469.20492230584813,461.0429706858538,467.1291573058441,76451
2025-03-18,472.7017559260366,477.38598957202476,461.3504177632519,466.9058577298902,56629
2025-03-19,473.30785008235296,477.1885673274431,465.5449782928151,467.55041240057386,120278
2025-03-20,468.72768250274925,472.524153505773,462.20384620775184,466.4307442369559,81709
2025-03-21,464.52643946238203,471.3261684827247,458.29458221194056,465.8115815834547,47769
2025-03-24,469.2786540252826,470.89269988945387,459.46652920146084,466.2590903689561,66213
2025-03-25,469.26620373525753,473.9896415861128,463.0089292698154,466.1252089840537,102794
2025-03-26,466.96527229694306,473.0110449301471,462.20367190920746,465.6483380093375,50305
2025-03-27,462.21674747441614,469.6506136408346,456.78018436912714,466.3659233013831,93189
2025-03-28,463.79014289403824,470.1792593930401,461.88028816512764,465.67835961495626,76880
2025-03-31,463.91514957676134,469.42109125393847,462.785816133047,464.89394764935577,110220
2025-04-01,463.81592720147336,467.06576203700655,460.71190627124696,465.4854069081654,34779
2025-04-02,465.0461681145236,471.0129533529742,462.36811385863484,464.70978270877316,35673
2025-04-03,460.21997556829336,468.78844942762123,455.26945334011816,464.70609000644504,59982
2025-04-04,462.9518378248672,468.1370631077441,460.88169047756696,463.92550730180494,81728
2025-04-07,464.6130558872035,469.3565350421211,463.0134223819437,465.0070081848266,61934
2025-04-08,466.71711541420586,471.4408787454327,459.37615464284323,464.7353021545345,108483
2025-04-09,461.0323507291763,467.6388501699678,457.3716687862209,463.81459649268845,64035
2025-04-10,466.4593334687408,469.1653747583487,458.2972594343778,463.49502332448947,71461
2025-04-11,465.596975374193,466.8607784185336,459.58445165840504,464.1960511704921,54418
2025-04-14,462.5359351705545,469.2705101903862,458.6647538383101,463.8445282889406,49119
2025-04-15,459.17034083252844,467.3835720997428,452.72812028603755,463.28265476106105,115990
2025-04-16,463.47591060184817,466.9763867271188,456.46260881679956,463.0721514770662,98364
2025-04-17,462.554333327111,464.5373877255172,459.552977365816,463.29906167561114,119346
2025-04-18,464.90950027355467,471.2004558172834,462.49761797667645,463.5652391714162,74236
2025-04-21,462.19233509437606,466.01816979245444,460.11690294754044,464.36030701287046,38537
2025-04-22,468.9662073127355,475.25264498207673,458.59610978909524,463.92096562274196,101209
2025-04-23,462.39951798884925,465.3405729352172,456.01628287836814,463.68945115902807,62678
2025-04-24,468.4331126689308,471.13421016786276,457.29744264065096,463.76086916565197,110242
2025-04-25,464.38697061559407,470.07318876616824,459.19730092490573,463.50503142161546,58367
2025-04-28,461.26541108610746,468.8371938768125,456.7368418479702,463.8750765781544,101612
2025-04-29,463.42670713738585,466.2501076534241,460.88726466666293,464.14243189997273,96555
2025-04-30,469.2708691723028,473.3094548109565,458.51006224339153,464.9253281066645,87678
2025-05-01,464.1830559320678,470.913509995622,461.38081140458246,464.7115500207468,70847
2025-05-02,465.6579562052503,469.6376393495528,458.86712175736125,464.72920388568974,100281
2025-05-05,464.9259499034265,471.1206428834122,460.2355876425106,466.0182308165845,43205
2025-05-06,462.42773184719925,469.3019972145944,459.776599084188,466.3721936082153,100182
2025-05-07,469.5755189030384,471.5399102745849,462.0847110834156,467.484991696754,114404
2025-05-08,468.20538926424314,471.2704670827853,461.97910931086784,467.97396472040685,32998
2025-05-09,467.8655588719732,470.9580156167041,463.49216254165134,467.6184278599195,59006
2025-05-12,468.37345402645894,472.79949345685964,461.64763503719695,468.6576276117919,57002
2025-05-13,470.835483940691,474.2228280696837,462.6275342618693,468.18957831552314,95093
2025-05-14,470.6922567536054,474.20429984062866,467.8174520946073,470.0437594919505,30690
2025-05-15,470.39284827878106,477.0549460395698,467.3299432762394,469.9600644848632,109241
2025-05-16,469.1203211621759,478.13659490156545,467.91611064304163,472.1528243560278,72267
2025-05-19,474.02418763694806,478.1289884885932,468.56285334446915,472.6673984241844,29486
2025-05-20,469.317896165556,474.8177709344282,465.7292396659661,473.3012092713723,79065
2025-05-21,472.7211181171909,476.4235819073412,470.04086742780004,474.7685785989534,84977
2025-05-22,475.8563697449437,478.8697232746093,472.60310165759864,475.62723095476605,47815
2025-05-23,477.97982600355994,483.3059905589381,471.19308921905935,476.9671222337143,71331
2025-05-26,473.5264304490173,482.96697171133343,470.2159376770629,477.2710948352708,119405
2025-05-27,478.3645242447337,483.2067524200836,473.2332180536404,477.47216459169454,32861
2025-05-28,471.5996721062018,481.50852675733705,468.4559741416151,477.88435445513204,31066
2025-05-29,471.72773474720947,480.45871515636196,466.0359078558825,478.0413388823141,74267
2025-05-30,480.32348806110195,486.5002533983596,473.8625014853684,478.5772875157028,95641
2025-06-02,482.59237250539763,488.0216349602777,475.58966336544785,479.5482406179012,34827
2025-06-03,480.56271360168637,482.5656819646735,478.5493347410087,480.5463945028138,27926
2025-06-04,480.42476635546615,483.59894178179024,476.0980959727166,481.04063596218094,48405
2025-06-05,480.3763957788029,484.10605233111795,478.9895723099948,481.64438727366513,47801
2025-06-06,485.60685773479935,488.86084942892296,480.89277157093767,482.24905777321237,51624
2025-06-09,486.21942749660593,487.4505846852718,477.0328327891149,483.87531329365277,53680
2025-06-10,483.86397644452325,487.0373022882318,479.23014134800155,484.5307058994155,60822
2025-06-11,487.11319584454446,489.22753051586534,482.2783391158298,485.2327420040435,97634
2025-06-12,490.3923084947846,492.5784496250957,482.243272574018,485.961844374108,47141
2025-06-13,489.1664634233381,494.4884993426471,483.2587506853104,486.77922071626614,103880
2025-06-16,490.8488146254897,495.0671809465681,486.70846577469416,487.80834397771184,57911
2025-06-17,487.23482634661514,491.71609830792386,481.68181413018453,488.6026545141097,123617
2025-06-18,489.8244813455674,491.4126471605148,481.85628959382336,488.16877825747105,123854
2025-06-19,489.02245498442625,492.2043148905583,485.62652565529277,488.5082462573919,75187
2025-06-20,492.9730857033786,499.316790068005,487.285568950399,489.41761388452153,30172
